NAME,year,CountOfCAMPNAME,SumOfCPETALLC,SumOfCPETECOPNUM,SumOfCPETLEPC,SumOfCPETBILC,SumOfCPETSPEC
Evolution Academy Charter School,2008,1,359,28.4,30,9,44
Evolution Academy Charter School,2009,1,405,45.7,25,23,43
Evolution Academy Charter School,2010,1,379,35.6,27,27,65
Evolution Academy Charter School,2011,1,420,42.9,26,24,73
Evolution Academy Charter School,2012,1,483,57.8,27,19,78
Evolution Academy Charter School,2013,1,421,65.8,27,12,64
Evolution Academy Charter School,2014,2,536,159.8,25,24,66
Evolution Academy Charter School,2015,3,794,173.5,28,25,82
Evolution Academy Charter School,2016,3,795,170.4,42,34,77
Evolution Academy Charter School,2017,3,802,173.3,58,57,77
Evolution Academy Charter School,2018,3,809,213.2,51,51,89
Evolution Academy Charter School,2019,3,751,0,0,0,48
Excel Academy,1999,1,596,100,25,24,80
Excel Academy,2000,6,612,600,44,44,118
Excel Academy,2001,6,665,600,54,54,99
Excel Academy,2002,6,686,559.4,79,71,137
Excel Academy,2003,6,649,599.1,46,46,127
Excel Academy,2004,6,580,600,71,71,97
Excel Academy,2005,6,667,600,89,90,109
Excel Academy,2006,6,732,600,110,107,103
Excel Academy,2007,5,698,500,81,81,66
Excel Academy,2008,5,682,500,38,38,94
Excel Academy,2009,6,602,600,55,55,107
Excel Academy,2010,5,529,500,56,55,94
Excel Academy,2011,4,487,400,57,55,113
Excel Academy,2012,4,418,398.7,57,57,88
Excel Academy,2013,4,441,400,70,69,83
Excel Academy,2014,4,429,400,62,62,70
Excel Academy,2015,4,476,400,41,41,71
Excel Academy,2016,5,526,500,67,66,72
Excel Academy,2017,5,565,500,63,58,97
Excel Academy,2018,5,478,500,30,30,60
Excel Academy,2019,4,317,0,13,0,59
Excellence In Leadership Academy,2013,1,59,89.8,40,39,3
Excellence In Leadership Academy,2014,1,133,84.2,63,60,7
Excellence In Leadership Academy,2015,1,185,85.9,130,130,11
Excellence In Leadership Academy,2016,1,201,88.6,147,147,16
Excellence In Leadership Academy,2017,1,239,94.1,157,156,19
Excellence In Leadership Academy,2018,1,231,84.4,153,149,20
Excellence In Leadership Academy,2019,1,303,0,0,246,31
Faith Family Academy Of Oak Cliff,2000,1,398,67.3,0,0,12
Faith Family Academy Of Oak Cliff,2001,1,745,74.1,0,0,20
Faith Family Academy Of Oak Cliff,2002,1,844,66.7,19,12,22
Faith Family Academy Of Oak Cliff,2003,1,1018,83.3,16,10,50
Faith Family Academy Of Oak Cliff,2004,1,1006,85.6,41,41,85
Faith Family Academy Of Oak Cliff,2005,1,1006,91.9,95,89,75
Faith Family Academy Of Oak Cliff,2006,1,1170,91.4,172,169,91
Faith Family Academy Of Oak Cliff,2007,1,1333,83.8,141,237,107
Faith Family Academy Of Oak Cliff,2008,1,1233,99.5,357,326,88
Faith Family Academy Of Oak Cliff,2009,3,1310,271.2,519,475,80
Faith Family Academy Of Oak Cliff,2010,3,1262,296.1,575,534,106
Faith Family Academy Of Oak Cliff,2011,3,1344,285,632,611,93
Faith Family Academy Of Oak Cliff,2012,3,1757,273,855,834,104
Faith Family Academy Of Oak Cliff,2013,3,2041,276.4,988,960,107
Faith Family Academy Of Oak Cliff,2014,3,2182,280.5,1117,1103,104
Faith Family Academy Of Oak Cliff,2015,3,2390,281.4,1291,1271,107
Fallbrook College Preparatory Academy,2013,1,352,56.8,0,0,13
Fallbrook College Preparatory Academy,2014,1,642,57.3,0,0,28
Fallbrook College Preparatory Academy,2015,1,556,66.7,0,0,30
Fallbrook College Preparatory Academy,2016,1,491,72.9,11,11,21
Focus Learning Academy,2000,1,117,0.9,0,0,28
Focus Learning Academy,2001,1,195,0.5,0,0,72
Focus Learning Academy,2002,1,381,49.9,0,0,149
Focus Learning Academy,2003,1,388,57,0,0,151
Focus Learning Academy,2004,1,500,32.4,0,0,161
Focus Learning Academy,2005,1,430,40,0,0,130
Focus Learning Academy,2006,1,421,38.5,0,0,98
Focus Learning Academy,2007,1,381,57.5,0,0,83
Focus Learning Academy,2008,1,325,86.5,0,0,75
Focus Learning Academy,2009,1,412,85.4,31,31,86
Focus Learning Academy,2010,1,552,88.2,18,18,170
Focus Learning Academy,2011,1,719,81.9,19,18,174
Focus Learning Academy,2012,1,902,79.6,11,10,216
Focus Learning Academy,2013,1,920,82.7,12,11,173
Focus Learning Academy,2014,1,888,82.4,10,9,140
Focus Learning Academy,2015,1,885,99.8,8,8,132
Focus Learning Academy,2016,1,1155,100,44,14,158
Focus Learning Academy,2017,1,1018,98.6,24,10,142
Fort Worth Academy Of Fine Arts,2002,1,123,0,0,0,5
Fort Worth Academy Of Fine Arts,2003,1,256,16.8,0,0,11
Fort Worth Academy Of Fine Arts,2004,1,321,19.6,2,0,18
Fort Worth Academy Of Fine Arts,2005,1,345,19.1,2,0,22
Fort Worth Academy Of Fine Arts,2006,1,356,16.6,0,0,30
Fort Worth Academy Of Fine Arts,2007,2,368,33.4,0,0,36
Fort Worth Academy Of Fine Arts,2008,2,374,29.8,2,2,23
Fort Worth Academy Of Fine Arts,2009,2,385,27.5,2,2,19
Fort Worth Academy Of Fine Arts,2010,2,417,32.7,2,3,25
Fort Worth Academy Of Fine Arts,2011,2,482,23.1,3,3,21
Fort Worth Academy Of Fine Arts,2012,2,505,23.9,4,4,19
Fort Worth Academy Of Fine Arts,2013,2,521,38.9,3,3,17
Fort Worth Academy Of Fine Arts,2014,2,523,27.1,1,1,14
Fort Worth Academy Of Fine Arts,2015,2,517,29.8,0,0,13
Fort Worth Academy Of Fine Arts,2016,2,516,27.1,0,0,12
Fort Worth Academy Of Fine Arts,2017,2,569,19.6,9,0,17
Fort Worth Academy Of Fine Arts,2018,2,570,19.3,6,6,19
Fort Worth Academy Of Fine Arts,2019,2,524,0,0,0,31
Fort Worth Can Academy,2001,1,201,61.2,0,0,7
Fort Worth Can Academy,2002,2,356,143.4,0,0,29
Fort Worth Can Academy,2003,2,503,161.7,64,50,43
Fort Worth Can Academy,2004,2,712,150.2,89,71,97
Fort Worth Can Academy,2005,2,661,163.5,90,74,89
Fort Worth Can Academy,2006,2,619,140,91,54,77
Fort Worth Can Academy,2007,2,620,160.4,97,87,60
Fort Worth Can Academy,2008,2,838,148.9,114,91,94
Fort Worth Can Academy,2009,2,620,154,63,50,66
Fort Worth Can Academy,2010,2,712,169.6,78,75,85
Fort Worth Can Academy,2011,2,560,165.5,54,52,70
Fort Worth Can Academy,2012,2,654,178.6,42,42,69
Fort Worth Can Academy,2013,2,639,181.5,34,34,73
Fruit Of Excellence,2000,1,42,85.7,42,0,23
Fruit Of Excellence,2001,1,41,78,0,0,18
Fruit Of Excellence,2002,1,88,84.1,0,0,31
Fruit Of Excellence,2003,1,57,0,0,0,1
Fruit Of Excellence,2004,1,70,75.7,0,0,6
Fruit Of Excellence,2005,1,37,75.7,0,0,10
Fruit Of Excellence,2006,1,43,81.4,0,0,14
Fruit Of Excellence,2007,1,51,80.4,0,0,23
Fruit Of Excellence,2008,1,33,87.9,0,0,19
Fruit Of Excellence,2009,1,22,95.5,0,0,7
Fruit Of Excellence,2010,1,27,100,0,0,11
Gabriel Tafolla Academy,1999,1,129,64.3,0,0,0
Gabriel Tafolla Academy,2000,1,91,83.5,2,0,18
Gabriel Tafolla Academy,2001,1,158,88,1,0,15
Gabriel Tafolla Academy,2002,1,181,81.2,13,13,12
Gabriel Tafolla Academy,2003,1,196,79.1,17,17,14
Gabriel Tafolla Academy,2004,1,138,79.7,12,12,17
Gabriel Tafolla Academy,2005,1,122,84.4,11,11,15
Gabriel Tafolla Academy,2006,1,140,85.7,8,8,17
Gabriel Tafolla Academy,2007,1,138,80.4,4,4,9
Gabriel Tafolla Academy,2008,1,132,93.2,0,0,11
Gabriel Tafolla Academy,2009,1,109,93.6,2,2,9
Gabriel Tafolla Academy,2010,2,108,180.3,1,1,11
Gabriel Tafolla Academy,2011,1,76,86.8,0,0,11
Gabriel Tafolla Academy,2012,1,125,92,0,0,10
Gateway Academy Charter District,2000,1,117,47.9,1,1,12
Gateway Academy Charter District,2001,1,119,44.5,15,0,14
Gateway Academy Charter District,2002,1,193,71,33,0,20
Gateway Academy Charter District,2003,1,220,85,48,37,28
Gateway Academy Charter District,2004,1,313,78.6,30,30,33
Gateway Academy Charter District,2005,1,273,92.3,11,11,41
Gateway Academy Charter District,2006,1,316,91.8,10,1,59
Gateway Academy Charter District,2007,1,342,96.5,6,2,75
Gateway Academy Charter District,2008,1,318,95,2,1,91
Gateway Academy Charter District,2009,2,499,195,11,11,128
Gateway Academy Charter District,2010,2,515,190.4,16,16,137
Gateway Academy Charter District,2011,2,475,193.6,8,8,102
Gateway Academy Charter District,2012,2,492,196,7,7,92
Gateway Academy Charter District,2013,2,455,185.4,17,17,68
Gateway Academy Charter District,2014,2,408,188.6,24,24,57
Gateway Academy Charter District,2015,2,347,187.4,29,29,36
Gateway Academy Charter District,2016,2,373,185.9,29,29,42
Gateway Academy Charter District,2017,2,390,183.6,72,71,36
Gateway Academy Charter District,2018,2,316,181.9,113,113,33
Gateway Academy Charter District,2019,2,269,0,0,0,27
Gateway Charter Academy,2002,1,110,85.5,0,0,7
Gateway Charter Academy,2003,1,259,75.3,0,0,25
Gateway Charter Academy,2004,1,329,72.6,0,0,36
Gateway Charter Academy,2005,1,468,86.3,1,0,56
Gateway Charter Academy,2006,1,540,88.1,5,5,52
Gateway Charter Academy,2007,1,594,86.2,7,3,59
Gateway Charter Academy,2008,2,637,174.6,11,11,63
Gateway Charter Academy,2009,2,701,174,7,7,66
Gateway Charter Academy,2010,2,797,180.2,5,5,67
Gateway Charter Academy,2011,2,795,135.9,7,7,53
Gateway Charter Academy,2012,2,811,178.2,6,6,53
Gateway Charter Academy,2013,2,804,170.2,6,6,54
Gateway Charter Academy,2014,2,779,170.6,6,6,61
Gateway Charter Academy,2015,2,729,147.1,3,4,68
Gateway Charter Academy,2016,2,747,136.2,3,3,70
Gateway Charter Academy,2017,2,618,100.1,1,1,50
Gateway Charter Academy,2018,2,753,200,2,0,39
Gateway Charter Academy,2019,2,833,0,0,0,0
General Alfred A Valenzuela Int,2007,1,29,89.7,5,5,1
George Gervin Academy,1997,1,106,25.5,0,0,0
George Gervin Academy,1998,1,189,24.9,0,0,6
George Gervin Academy,1999,1,251,30.3,0,0,15
George Gervin Academy,2000,1,124,71.8,0,0,4
George Gervin Academy,2001,1,184,77.7,0,0,20
George Gervin Academy,2002,1,162,72.8,0,0,24
George Gervin Academy,2003,1,159,69.8,0,0,38
George Gervin Academy,2004,1,312,76.6,0,0,59
George Gervin Academy,2005,2,376,72,0,0,44
George Gervin Academy,2006,2,384,183,11,11,46
George Gervin Academy,2007,2,563,183.7,9,9,66
George Gervin Academy,2008,2,575,191.4,16,16,54
George Gervin Academy,2009,2,618,175.8,0,0,40
George Gervin Academy,2010,2,779,193.7,3,3,33
George Gervin Academy,2011,2,1327,178.6,108,111,32
George Gervin Academy,2012,2,1327,194.3,99,101,39
George Gervin Academy,2013,2,1228,189.4,97,98,42
George Gervin Academy,2014,2,1313,192.9,276,276,40
George Gervin Academy,2015,2,1122,197.1,148,160,55
George Gervin Academy,2016,2,1304,198.4,295,299,54
George Gervin Academy,2017,2,1355,190,269,275,68
George Gervin Academy,2018,2,1357,200,252,271,86
George Gervin Academy,2019,2,977,0,0,0,84
George I Sanchez Charter,1997,1,360,67.8,0,0,0
George I Sanchez Charter,1998,2,398,92.3,0,0,0
George I Sanchez Charter,1999,3,487,119.2,0,0,2
George I Sanchez Charter,2000,2,368,112,0,0,18
George I Sanchez Charter,2001,3,448,163.3,17,17,33
George I Sanchez Charter,2002,4,592,170,0,28,34
George I Sanchez Charter,2003,2,629,44,2,54,46
George I Sanchez Charter,2004,2,685,99.9,93,80,71
George I Sanchez Charter,2005,2,743,136.8,202,177,90
George I Sanchez Charter,2006,2,779,164.6,264,186,123
George I Sanchez Charter,2007,2,713,158.6,224,162,103
George I Sanchez Charter,2008,2,751,142.6,218,169,73
George I Sanchez Charter,2009,2,781,144.5,181,175,64
George I Sanchez Charter,2010,2,853,132.3,165,157,69
George I Sanchez Charter,2011,2,856,132.3,214,221,64
George I Sanchez Charter,2012,1,633,83.1,200,202,45
George I Sanchez Charter,2013,1,609,93.8,202,201,44
George I Sanchez Charter,2014,1,648,93.7,252,252,36
George I Sanchez Charter,2015,1,736,90.9,341,341,50
George I Sanchez Charter,2016,2,828,182.8,400,400,63
George I Sanchez Charter,2017,2,816,187.8,426,426,69
George I Sanchez Charter,2018,2,916,188.2,453,453,79
George I Sanchez Charter,2019,2,1036,0,419,63,82
Girls & Boys Preparatory Academy,1997,1,256,39.1,0,0,0
Girls & Boys Preparatory Academy,1998,1,340,50.6,0,0,16
Girls & Boys Preparatory Academy,1999,1,440,20.7,0,0,11
Girls & Boys Preparatory Academy,2000,1,394,38.3,0,0,8
Girls & Boys Preparatory Academy,2001,1,320,51.6,0,0,13
Girls & Boys Preparatory Academy,2002,2,489,135.1,0,0,35
Girls & Boys Preparatory Academy,2003,2,729,134.3,0,0,18
Girls & Boys Preparatory Academy,2004,2,999,133.4,0,0,39
Girls & Boys Preparatory Academy,2005,2,768,165.1,0,0,42
Girls & Boys Preparatory Academy,2006,2,955,163.1,0,0,64
Girls & Boys Preparatory Academy,2007,2,885,162.5,0,0,68
Girls & Boys Preparatory Academy,2008,3,808,251.4,0,0,55
Girls & Boys Preparatory Academy,2009,3,785,262.7,0,0,52
Girls & Boys Preparatory Academy,2010,3,739,260.2,0,0,53
Girls & Boys Preparatory Academy,2011,3,797,276.9,22,7,75
Girls & Boys Preparatory Academy,2012,3,740,273.9,13,4,66
Girls & Boys Preparatory Academy,2013,3,752,283.9,55,51,72
Girls & Boys Preparatory Academy,2014,3,758,292,143,134,83
Girls & Boys Preparatory Academy,2015,3,745,290,170,153,52
Global Learning Village,2014,1,44,75,0,0,0
Global Learning Village,2015,1,69,37.7,0,0,0
Global Learning Village,2016,1,176,54,1,96,22
Global Learning Village,2017,1,207,90.8,1,0,14
Golden Rule Charter School,2003,1,232,90.9,93,90,3
Golden Rule Charter School,2004,1,427,92.5,203,185,38
Golden Rule Charter School,2005,1,293,95.6,160,151,33
Golden Rule Charter School,2006,1,333,96.1,180,172,34
Golden Rule Charter School,2007,2,490,195.2,261,253,51
Golden Rule Charter School,2008,2,600,196,292,275,53
Golden Rule Charter School,2009,2,584,150,267,265,42
Golden Rule Charter School,2010,3,755,296.4,286,281,40
Golden Rule Charter School,2011,3,864,297.9,320,315,40
Golden Rule Charter School,2012,4,981,395.3,435,414,28
Golden Rule Charter School,2013,5,1215,487.8,549,519,47
Golden Rule Charter School,2014,5,1349,486.4,644,619,48
Golden Rule Charter School,2015,5,1531,480.6,895,856,56
Golden Rule Charter School,2016,5,1526,480.4,899,880,59
Golden Rule Charter School,2017,5,1476,479.5,933,926,91
Golden Rule Charter School,2018,6,1441,589.5,861,857,75
Golden Rule Charter School,2019,6,1570,0,245,371,73
Goodwater Montessori School,2018,1,303,18.2,8,8,20
Goodwater Montessori School,2019,1,398,0,28,0,41
Great Hearts Texas,2015,2,572,32.8,13,11,20
Great Hearts Texas,2016,4,2009,63.6,109,90,66
Great Hearts Texas,2017,4,2312,49.3,120,105,104
Great Hearts Texas,2018,4,2766,65.3,139,115,140
Great Hearts Texas,2019,7,4850,0,305,0,322
Guardian Angel Performance Arts Academy,2000,1,54,74.1,0,0,21
Guardian Angel Performance Arts Academy,2001,1,54,74.1,0,0,16
Guardian Angel Performance Arts Academy,2002,1,56,80.4,0,0,15
Guardian Angel Performance Arts Academy,2003,1,33,81.8,3,3,6
Guardian Angel Performance Arts Academy,2004,1,44,27.3,1,1,10
Guardian Angel Performance Arts Academy,2005,1,13,76.9,0,0,2
Guardian Angel Performance Arts Academy,2006,1,31,90.3,0,0,2
Guardian Angel Performance Arts Academy,2007,1,10,90,0,0,1
Guardian Angel Performance Arts Academy,2008,1,7,14.3,0,0,0
Guardian Angel Performance Arts Academy,2009,1,18,77.8,0,0,1
Guardian Angel Performance Arts Academy,2010,1,17,94.1,1,0,4
Gulf Shores Academy,2000,1,248,99.6,1,0,16
Gulf Shores Academy,2001,1,696,99.7,13,67,47
Gulf Shores Academy,2002,3,45,300,0,2,2
Gulf Shores Academy,2003,5,1271,146,27,27,72
Gulf Shores Academy,2004,5,1324,184.7,0,0,101
Gulf Shores Academy,2005,4,1045,86,0,18,94
Gulf Shores Academy,2006,5,740,496.9,18,18,39
Gulf Shores Academy,2009,1,150,2.7,0,0,8
Harmony Public Schools,2001,1,186,33.3,0,0,10
Harmony Public Schools,2002,1,298,39.6,0,0,31
Harmony Public Schools,2003,2,436,86.4,22,11,39
Harmony Public Schools,2004,2,525,103.7,36,36,31
Harmony Public Schools,2005,3,811,176.6,44,44,42
Harmony Public Schools,2006,4,1189,243.8,92,81,45
Harmony Public Schools,2007,9,3289,460.7,273,273,98
Harmony Public Schools,2008,14,4834,711.4,295,291,131
Harmony Public Schools,2009,19,7860,969.5,299,287,206
Harmony Public Schools,2010,25,12553,1432.8,667,646,346
Harmony Public Schools,2011,33,16721,1892.9,1550,1366,444
Harmony Public Schools,2012,36,20178,2055.6,2385,2144,672
Harmony Public Schools,2013,38,24616,2207.1,3450,3153,1016
Harmony Public Schools,2014,40,25886,2381.8,4235,3887,1220
Harmony Public Schools,2015,43,28318,2611.6,5517,5094,1498
Harmony Public Schools,2016,46,30496,2807.6,6576,6130,1746
Harmony Public Schools,2017,48,31985,2932.5,7648,7233,2075
Harmony Public Schools,2018,54,33248,3302.7,8316,7941,2334
Harmony Public Schools,2019,54,33427,0,10063,0,2848
Harmony School Of Excellence,2019,1,463,0,100,0,20
Harmony School Of Science - Housto,2019,1,582,0,101,0,23
Harmony Science Acad (Waco),2019,1,431,0,119,0,29
Henry Ford Academy Alameda School,2010,1,74,54.1,0,0,3
Henry Ford Academy Alameda School,2011,1,149,61.7,0,0,15
Henry Ford Academy Alameda School,2012,1,159,57.9,0,0,13
Henry Ford Academy Alameda School,2013,1,203,49.8,0,0,16
Henry Ford Academy Alameda School,2014,1,181,38.1,3,0,16
Henry Ford Academy Alameda School,2015,1,158,68.4,3,3,20
Henry Ford Academy Alameda School,2016,1,126,56.3,1,0,14
Henry Ford Academy Alameda School,2017,1,113,48.7,3,3,10
Henry Ford Academy Alameda School,2018,1,137,47.4,1,1,11
Henry Ford Academy Alameda School,2019,1,114,0,0,0,11
Heritage Academy,2000,2,275,4.5,0,0,18
Heritage Academy,2001,2,245,167,0,0,31
Heritage Academy,2002,2,280,132.2,0,0,27
Heritage Academy,2003,2,338,132.2,2,2,39
Heritage Academy,2004,2,379,127.3,0,0,42
Heritage Academy,2005,2,409,130.6,0,0,43
Heritage Academy,2006,2,411,161.7,9,8,42
Heritage Academy,2007,3,498,200.6,9,8,54
Heritage Academy,2008,6,632,434.9,35,30,58
Heritage Academy,2009,7,788,520.3,59,59,79
Heritage Academy,2010,6,740,502,93,93,51
Heritage Academy,2011,6,857,469.8,96,96,56
Heritage Academy,2012,6,722,484.5,79,79,51
Heritage Academy,2013,7,482,583.5,73,78,37
Heritage Academy,2014,5,556,410.8,89,96,35
Heritage Academy,2015,5,579,352,133,130,36
Heritage Academy,2016,4,501,336.4,152,152,26
Heritage Academy,2017,4,467,334.8,145,144,27
Heritage Academy,2018,4,508,295.4,148,152,42
Heritage Academy,2019,5,661,0,262,0,25
Higgs Carter King Gifted & Talented,1999,1,302,66.2,11,8,7
Higgs Carter King Gifted & Talented,2000,1,175,85.7,4,2,4
Higgs Carter King Gifted & Talented,2001,1,194,90.2,0,0,19
Higgs Carter King Gifted & Talented,2002,1,233,96.1,0,0,38
Higgs Carter King Gifted & Talented,2003,1,250,96,38,38,30
Higgs Carter King Gifted & Talented,2004,1,213,98.1,22,20,26
Higgs Carter King Gifted & Talented,2005,1,219,88.1,11,38,37
Higgs Carter King Gifted & Talented,2006,1,286,95.5,49,46,24
Higgs Carter King Gifted & Talented,2007,1,315,95.9,32,32,28
Higgs Carter King Gifted & Talented,2008,1,498,99.4,42,31,27
Higgs Carter King Gifted & Talented,2009,1,561,97.9,24,24,34
Higgs Carter King Gifted & Talented,2010,1,498,99.2,10,29,36
Higgs Carter King Gifted & Talented,2011,1,695,97.7,42,42,30
Higgs Carter King Gifted & Talented,2012,1,735,95.2,33,33,28
Higgs Carter King Gifted & Talented,2013,1,642,97.2,21,21,27
Higgs Carter King Gifted & Talented,2014,1,485,94.6,48,48,28
Higgs Carter King Gifted & Talented,2015,1,469,98.7,32,32,17
High Point Academy,2016,1,457,25.6,1,3,40
High Point Academy,2017,1,804,26.7,14,9,72
High Point Academy,2018,1,945,28.7,31,26,101
High Point Academy,2019,3,1683,0,86,0,153
Honors Academy,2000,4,346,224.5,0,0,26
Honors Academy,2001,11,1679,395.5,20,6,141
Honors Academy,2002,12,2013,446.7,57,43,208
Honors Academy,2003,10,1924,368.6,17,18,159
Honors Academy,2004,8,1896,242.9,0,12,202
Honors Academy,2005,7,1556,328.9,5,6,186
Honors Academy,2006,7,844,410,9,9,145
Honors Academy,2007,7,889,402.7,3,17,95
Honors Academy,2008,7,819,358.7,10,10,106
Honors Academy,2009,6,941,400.7,9,9,116
Honors Academy,2010,7,1021,498.9,37,7,78
Honors Academy,2011,7,1059,501.9,45,4,95
Honors Academy,2012,7,977,536.3,54,48,80
Honors Academy,2013,7,627,562.5,83,42,60
Honors Academy,2014,7,759,535.9,77,77,70
Horizon Montessori Public Schools,1999,1,123,100,0,0,0
Horizon Montessori Public Schools,2000,1,139,92.8,0,0,7
Horizon Montessori Public Schools,2001,1,119,98.3,0,0,3
Horizon Montessori Public Schools,2002,1,116,83.6,0,0,5
Horizon Montessori Public Schools,2003,1,93,95.7,0,0,1
Horizon Montessori Public Schools,2004,1,134,85.8,15,15,12
Horizon Montessori Public Schools,2005,2,263,127.9,18,17,20
Horizon Montessori Public Schools,2006,2,326,132.2,34,34,9
Horizon Montessori Public Schools,2007,2,451,129.2,85,85,13
Horizon Montessori Public Schools,2008,2,517,131.1,119,119,16
Horizon Montessori Public Schools,2009,3,543,233.1,132,132,21
Horizon Montessori Public Schools,2010,3,620,233.2,156,174,23
Horizon Montessori Public Schools,2011,3,767,231.6,201,172,37
Horizon Montessori Public Schools,2012,3,812,236.1,227,180,48
Horizon Montessori Public Schools,2013,3,881,243.6,250,227,43
Horizon Montessori Public Schools,2014,3,1065,252.5,385,369,50
Horizon Montessori Public Schools,2015,3,1125,204.8,427,391,59
Horizon Montessori Public Schools,2016,3,1304,228,499,464,65
Horizon Montessori Public Schools,2017,3,1350,203,537,491,70
Horizon Montessori Public Schools,2018,3,1236,227.2,495,456,49
Horizon Montessori Public Schools,2019,4,1160,0,0,110,48
Houston Alternative Preparatory Charter,2003,1,191,100,0,0,53
Houston Alternative Preparatory Charter,2004,1,163,89.6,0,2,51
Houston Alternative Preparatory Charter,2005,1,135,94.1,0,1,40
Houston Alternative Preparatory Charter,2006,1,180,94.4,0,0,29
Houston Alternative Preparatory Charter,2007,1,167,99.4,0,0,39
Houston Alternative Preparatory Charter,2008,1,133,72.2,0,0,37
Houston Alternative Preparatory Charter,2009,1,212,86.3,0,0,44
Houston Alternative Preparatory Charter,2010,1,170,79.4,28,28,23
Houston Alternative Preparatory Charter,2011,1,158,94.9,60,60,13
Houston Can Academy Charter School,1999,1,309,39.2,0,0,7
Houston Can Academy Charter School,2000,1,320,27.5,0,0,2
Houston Can Academy Charter School,2001,1,340,46.5,0,0,26
Houston Can Academy Charter School,2002,1,344,35.8,1,0,38
Houston Can Academy Charter School,2003,1,342,78.1,0,0,32
Houston Can Academy Charter School,2004,2,564,137,12,10,69
Houston Can Academy Charter School,2005,2,726,168,34,27,102
Houston Can Academy Charter School,2006,2,778,159,17,12,108
Houston Can Academy Charter School,2007,2,848,164.9,10,6,114
Houston Can Academy Charter School,2008,2,877,176.1,54,26,130
Houston Can Academy Charter School,2009,2,712,177.5,46,23,102
Houston Can Academy Charter School,2010,2,809,183.7,59,58,146
Houston Can Academy Charter School,2011,2,696,175.2,32,30,123
Houston Can Academy Charter School,2012,2,766,187.6,44,42,112
Houston Can Academy Charter School,2013,2,753,183.9,44,43,110
Houston Gateway Academy Inc,2000,1,229,55.9,0,0,12
Houston Gateway Academy Inc,2001,1,700,65.7,89,65,49
Houston Gateway Academy Inc,2002,1,631,64.5,157,98,42
Houston Gateway Academy Inc,2003,1,795,67,108,77,64
Houston Gateway Academy Inc,2004,1,798,67.2,137,112,76
Houston Gateway Academy Inc,2005,1,726,73.8,153,124,81
Houston Gateway Academy Inc,2006,1,603,78.9,131,121,65
Houston Gateway Academy Inc,2007,1,624,74.2,188,177,62
Houston Gateway Academy Inc,2008,1,656,86.1,213,178,83
Houston Gateway Academy Inc,2009,1,793,80.2,300,275,50
Houston Gateway Academy Inc,2010,2,864,180.9,328,324,46
Houston Gateway Academy Inc,2011,2,979,189,285,285,45
Houston Gateway Academy Inc,2012,2,1291,189.8,521,521,53
Houston Gateway Academy Inc,2013,3,1485,277.3,631,631,50
Houston Gateway Academy Inc,2014,3,1621,281.1,639,639,50
Houston Gateway Academy Inc,2015,3,1886,272.2,740,740,57
Houston Gateway Academy Inc,2016,3,2062,270.6,871,871,43
Houston Gateway Academy Inc,2017,3,2213,276.4,987,987,61
Houston Gateway Academy Inc,2018,3,2265,282.3,1062,1062,67
Houston Gateway Academy Inc,2019,3,2265,0,646,552,72
Houston Heights High School,2000,1,112,78.6,11,0,6
Houston Heights High School,2001,1,226,85.4,0,0,14
Houston Heights High School,2002,1,226,98.2,0,0,32
Houston Heights High School,2003,1,234,76.9,0,0,26
Houston Heights High School,2004,1,225,82.2,0,0,29
Houston Heights High School,2005,1,195,86.2,0,0,30
Houston Heights High School,2006,1,219,86.3,0,0,30
Houston Heights High School,2007,1,239,77.8,0,0,25
Houston Heights High School,2008,1,211,73.5,0,0,19
Houston Heights High School,2009,1,215,76.3,0,0,23
Houston Heights High School,2010,1,201,79.1,0,0,31
Houston Heights High School,2011,1,200,38.5,0,0,34
Houston Heights High School,2012,1,191,75.9,0,0,38
Houston Heights High School,2013,1,206,82,0,0,33
Houston Heights High School,2014,1,210,85.2,0,0,21
Houston Heights High School,2015,1,205,88.3,0,0,13
Houston Heights High School,2016,1,215,81.4,0,0,21
Houston Heights High School,2017,1,216,86.6,0,0,22
Houston Heights High School,2018,1,200,85.5,0,0,32
Houston Heights High School,2019,1,170,0,0,0,21
Houston Heights Learning Academy,2000,1,73,0,0,0,0
Houston Heights Learning Academy,2001,1,90,81.1,0,0,0
Houston Heights Learning Academy,2002,1,118,85.6,26,22,1
Houston Heights Learning Academy,2003,1,106,78.3,41,19,3
Houston Heights Learning Academy,2004,1,94,96.8,32,31,2
Houston Heights Learning Academy,2005,1,85,85.9,32,30,5
Houston Heights Learning Academy,2006,1,102,90.2,34,34,8
Houston Heights Learning Academy,2007,1,118,94.1,36,35,7
Houston Heights Learning Academy,2008,1,121,93.4,30,30,5
Houston Heights Learning Academy,2009,1,128,97.7,37,37,4
Houston Heights Learning Academy,2010,1,124,96.8,23,23,2
Houston Heights Learning Academy,2011,1,115,99.1,38,34,3
Houston Heights Learning Academy,2012,1,130,99.2,32,27,6
Houston Heights Learning Academy,2013,1,128,99.2,26,22,2
Houston Heights Learning Academy,2014,1,150,99.3,20,17,6
Houston Heights Learning Academy,2015,1,166,98.8,5,5,9
Houston Heights Learning Academy,2016,1,173,91.3,6,6,11
Houston Heights Learning Academy,2017,1,67,58.2,1,1,1
Idea Public Schools,2001,1,187,89.8,37,37,10
Idea Public Schools,2002,1,247,87.9,51,50,16
Idea Public Schools,2003,1,336,86.3,48,53,20
Idea Public Schools,2004,1,499,82.2,69,69,26
